,timestep,Clipper-Europa distance,velocity,acceleration
1687,999290793.4607,3861901,16.1619681106799,9.28446827487997e-06
1688,999295113.4607,3804899,16.162824041540805,9.295004170216996e-06
1689,999299433.4607,3746542,16.163634275730047,9.306172042264971e-06
1690,999303753.4607,3687267,16.16439867676638,9.317926195411453e-06
1691,999308073.4607,3627526,16.16511710185981,9.330261949913294e-06
1692,999312393.4607,3567787,16.165789394657573,9.34318281335037e-06
1693,999316713.4607,3508531,16.16641538452469,9.356692730032013e-06
1694,999321033.4607,3450255,16.166994880027396,9.370855310186508e-06
1695,999325353.4607,3393470,16.16752767069828,9.38562552172697e-06
1696,999329673.4607,3338700,16.168013540657274,9.40100054703121e-06
1697,999333993.4607,3286482,16.168452260889044,9.416985944069378e-06
1698,999338313.4607,3237367,16.168843589618756,9.433587597188342e-06
1699,999342633.4607,3191917,16.169187265582345,9.450873521600345e-06
1700,999346953.4607,3150704,16.16948300989642,9.468796924750655e-06
1701,999351273.4607,3114307,16.169730542639577,9.48735508531439e-06
1702,999355593.4607,3083314,16.169929571475137,9.506553894296686e-06
1703,999359913.4607,3058311,16.170079790942896,9.526399209169207e-06
1704,999364233.4607,3039746,16.17018087256373,9.54696333574091e-06
1705,999368553.4607,3027550,16.17023246677826,9.568196764073512e-06
1706,999372873.4607,3021520,16.170234222104327,-9.59009747526536e-06
